Date,Close,Open,High,Low,Volume
09/04/2004,1727.35,1770.91,1778.22,1721.59,2.44
12/04/2004,1722.99,1717.20,1729.62,1702.40,1.84
13/04/2004,1715.14,1724.58,1734.92,1710.39,1.91
14/04/2004,1697.16,1714.53,1716.82,1678.34,1.95
15/04/2004,1679.08,1697.24,1705.02,1674.91,1.51
16/04/2004,1693.86,1678.97,1694.56,1656.30,1.75
19/04/2004,1675.88,1695.33,1698.69,1672.35,1.38
20/04/2004,1669.42,1674.36,1682.05,1659.95,1.29
21/04/2004,1651.58,1669.38,1675.36,1645.08,1.52
22/04/2004,1657.79,1649.05,1659.79,1637.29,1.26
23/04/2004,1635.50,1653.94,1653.99,1632.56,1.23
26/04/2004,1635.50,1633.27,1644.50,1623.05,1.02
27/04/2004,1611.86,1636.44,1640.69,1608.81,1.27
28/04/2004,1606.80,1606.42,1615.14,1589.10,1.25
29/04/2004,1579.45,1605.30,1613.56,1578.09,1.34
30/04/2004,1595.59,1579.97,1599.56,1572.23,1.24
10/05/2004,1560.21,1600.63,1603.07,1555.26,818.10M
11/05/2004,1568.06,1556.72,1570.76,1545.63,774.40M
12/05/2004,1603.77,1568.41,1604.42,1564.14,1.10
13/05/2004,1597.57,1605.70,1606.07,1589.46,886.60M
14/05/2004,1562.69,1596.73,1597.32,1558.54,941.10M
17/05/2004,1539.96,1556.67,1562.39,1537.47,840.10M
18/05/2004,1555.44,1537.34,1555.86,1526.24,1.21
19/05/2004,1558.29,1559.26,1575.38,1548.16,1.25
20/05/2004,1549.06,1556.68,1571.30,1542.22,915.00M
21/05/2004,1558.33,1548.56,1559.86,1545.62,843.80M
24/05/2004,1550.35,1559.55,1562.33,1547.36,746.00M
25/05/2004,1518.05,1549.02,1549.59,1516.35,918.90M
26/05/2004,1524.44,1515.16,1529.91,1508.64,740.70M
27/05/2004,1557.18,1524.94,1559.55,1515.97,1.23
28/05/2004,1548.72,1558.42,1561.00,1545.65,852.70M
31/05/2004,1555.91,1549.03,1556.79,1544.71,731.80M
01/06/2004,1579.66,1555.56,1579.82,1553.12,1.30
02/06/2004,1567.07,1580.21,1580.57,1562.24,1.37
03/06/2004,1543.53,1566.42,1566.83,1540.74,1.13
04/06/2004,1542.09,1541.09,1549.50,1534.99,1.05
07/06/2004,1517.14,1538.46,1538.50,1508.87,912.50M
08/06/2004,1493.81,1514.78,1519.99,1488.63,1.00
09/06/2004,1468.07,1492.20,1497.18,1464.16,1.13
10/06/2004,1468.34,1465.56,1478.17,1456.32,1.03
11/06/2004,1472.07,1471.69,1499.46,1469.54,1.04
14/06/2004,1438.74,1471.45,1471.45,1431.31,1.04
15/06/2004,1463.78,1436.08,1469.57,1433.03,994.80M
16/06/2004,1475.42,1465.23,1491.69,1452.58,1.09
17/06/2004,1445.50,1475.27,1478.49,1443.53,922.10M
18/06/2004,1427.30,1442.48,1442.48,1411.03,992.60M
21/06/2004,1433.47,1421.83,1434.20,1414.97,760.70M
22/06/2004,1450.68,1434.42,1456.13,1430.96,1.07
23/06/2004,1440.73,1450.07,1450.11,1428.80,829.40M
24/06/2004,1427.75,1438.31,1447.39,1426.49,911.80M
25/06/2004,1401.11,1426.55,1434.47,1399.39,944.30M
28/06/2004,1385.18,1396.36,1397.52,1380.20,794.60M
29/06/2004,1408.69,1384.64,1409.38,1376.22,1.02
30/06/2004,1399.16,1408.27,1415.84,1394.68,820.10M
01/07/2004,1441.07,1398.20,1445.10,1396.35,1.38
02/07/2004,1441.19,1441.12,1447.61,1428.07,1.07
05/07/2004,1444.59,1440.17,1444.93,1429.12,814.30M
06/07/2004,1450.50,1445.40,1466.78,1445.32,1.21
07/07/2004,1438.40,1448.95,1448.96,1434.29,782.50M
08/07/2004,1439.78,1436.47,1440.64,1426.95,690.50M
09/07/2004,1430.65,1439.73,1451.75,1429.14,712.70M
12/07/2004,1397.15,1426.25,1426.25,1393.81,838.20M
13/07/2004,1399.46,1395.35,1403.14,1389.16,699.50M
14/07/2004,1403.76,1399.87,1408.99,1378.91,1.01
15/07/2004,1421.54,1404.47,1422.26,1399.98,1.23
16/07/2004,1456.13,1423.69,1458.38,1422.24,2.20
19/07/2004,1457.54,1456.77,1465.84,1447.05,1.29
20/07/2004,1447.94,1457.23,1457.29,1440.06,1.21
21/07/2004,1448.04,1446.52,1452.86,1436.85,931.90M
22/07/2004,1407.44,1448.13,1449.69,1404.54,1.28
23/07/2004,1407.40,1403.36,1408.46,1387.26,1.05
26/07/2004,1387.67,1401.84,1401.88,1381.90,809.90M
27/07/2004,1384.13,1386.99,1395.31,1373.42,896.80M
28/07/2004,1388.81,1385.50,1397.17,1366.50,986.50M
29/07/2004,1407.33,1388.62,1407.36,1385.96,1.11
30/07/2004,1386.20,1408.49,1409.12,1384.74,899.70M
02/08/2004,1373.22,1381.88,1383.08,1370.50,698.30M
03/08/2004,1366.37,1371.28,1378.20,1363.69,760.20M
04/08/2004,1404.51,1365.66,1424.55,1364.01,1.71
05/08/2004,1389.04,1402.37,1413.08,1387.55,1.07
06/08/2004,1390.46,1388.07,1400.95,1380.32,902.50M
09/08/2004,1395.85,1388.08,1397.59,1382.94,795.20M
10/08/2004,1400.77,1396.62,1404.72,1390.94,681.70M
11/08/2004,1384.96,1401.02,1401.25,1382.24,756.00M
12/08/2004,1368.20,1378.79,1378.79,1357.08,829.60M
13/08/2004,1368.45,1361.98,1377.82,1358.32,826.20M
16/08/2004,1354.51,1366.52,1369.87,1350.84,749.00M
17/08/2004,1360.20,1354.38,1364.41,1344.81,692.10M
18/08/2004,1358.22,1359.87,1371.23,1357.03,744.80M
19/08/2004,1340.45,1357.23,1357.27,1333.48,809.90M
20/08/2004,1341.74,1338.31,1349.47,1327.77,802.90M
23/08/2004,1325.41,1339.93,1339.94,1322.98,619.40M
24/08/2004,1344.63,1323.79,1347.15,1317.56,946.50M
25/08/2004,1339.78,1344.46,1346.97,1334.29,656.10M
26/08/2004,1334.42,1339.62,1340.95,1330.22,583.10M
27/08/2004,1320.61,1333.31,1337.73,1314.60,675.20M
30/08/2004,1319.53,1318.32,1322.23,1310.02,592.10M
31/08/2004,1342.06,1342.30,1360.75,1331.76,1.17
01/09/2004,1321.46,1340.75,1340.77,1319.86,624.60M
02/09/2004,1327.93,1319.07,1328.61,1303.19,853.30M
03/09/2004,1327.12,1327.81,1333.22,1319.83,747.20M
06/09/2004,1321.46,1326.46,1326.87,1315.96,578.70M
07/09/2004,1324.29,1321.21,1325.68,1312.31,565.30M
08/09/2004,1309.33,1322.84,1323.26,1302.11,821.30M
09/09/2004,1284.31,1307.47,1307.47,1281.75,808.60M
10/09/2004,1287.08,1281.58,1287.75,1270.94,611.10M
13/09/2004,1260.32,1285.32,1285.32,1259.43,686.20M
14/09/2004,1300.36,1266.23,1305.73,1266.23,1.26
15/09/2004,1355.23,1303.29,1374.04,1301.38,2.93
16/09/2004,1371.20,1364.25,1377.99,1354.20,2.30
17/09/2004,1414.70,1373.50,1415.64,1368.54,3.11
20/09/2004,1463.22,1423.97,1463.79,1422.90,4.19
21/09/2004,1448.56,1466.20,1467.54,1436.51,3.48
22/09/2004,1420.15,1444.25,1451.41,1414.70,3.02
23/09/2004,1464.78,1417.39,1464.98,1408.61,2.24
24/09/2004,1435.56,1475.09,1496.21,1434.31,4.09
27/09/2004,1427.40,1452.51,1466.40,1419.31,1.98
28/09/2004,1435.59,1430.22,1438.05,1416.60,1.41
29/09/2004,1420.01,1436.71,1438.98,1417.83,1.32
30/09/2004,1396.70,1418.11,1420.05,1390.68,1.30
08/10/2004,1422.93,1395.67,1423.20,1373.93,1.38
11/10/2004,1413.15,1424.22,1437.57,1409.22,2.32
12/10/2004,1384.44,1410.61,1410.61,1380.69,1.71
13/10/2004,1386.72,1382.36,1393.65,1372.06,1.43
14/10/2004,1332.94,1386.86,1387.36,1331.13,1.72
15/10/2004,1330.52,1328.47,1340.12,1312.55,1.35
18/10/2004,1335.39,1332.52,1341.78,1316.32,1.01
19/10/2004,1337.62,1339.06,1361.81,1334.46,1.30
20/10/2004,1330.58,1337.71,1337.71,1311.88,1.19
21/10/2004,1310.55,1331.22,1340.96,1304.54,1.64
22/10/2004,1329.36,1310.85,1330.56,1294.04,1.79
25/10/2004,1311.15,1337.25,1346.88,1308.89,1.76
26/10/2004,1324.78,1309.62,1325.20,1289.87,1.71
27/10/2004,1342.80,1326.92,1343.03,1314.87,2.08
28/10/2004,1341.74,1340.82,1356.63,1336.75,1.96
29/10/2004,1320.54,1316.60,1337.28,1304.07,1.79
01/11/2004,1305.29,1317.66,1323.10,1304.29,1.20
02/11/2004,1301.53,1303.88,1306.28,1290.99,1.10
03/11/2004,1326.75,1304.58,1327.50,1301.32,1.33
04/11/2004,1304.78,1328.12,1338.26,1301.36,1.40
05/11/2004,1305.13,1308.65,1315.94,1298.71,999.60M
08/11/2004,1304.23,1303.52,1307.62,1292.91,737.70M
09/11/2004,1307.43,1304.37,1313.15,1299.94,711.20M
10/11/2004,1354.39,1310.32,1360.71,1302.70,2.33
11/11/2004,1347.07,1358.65,1379.86,1346.03,2.74
12/11/2004,1352.22,1346.84,1360.33,1341.12,1.57
15/11/2004,1370.05,1354.48,1370.62,1354.48,1.42
16/11/2004,1370.39,1372.58,1376.19,1361.28,1.42
17/11/2004,1356.14,1370.70,1370.79,1350.52,1.22
18/11/2004,1367.83,1353.50,1368.06,1352.89,1.16
19/11/2004,1379.96,1369.81,1380.08,1365.24,1.41
22/11/2004,1383.02,1381.58,1387.34,1374.41,1.67
23/11/2004,1371.24,1383.53,1383.79,1368.14,1.63
24/11/2004,1359.12,1371.32,1380.77,1358.45,1.64
25/11/2004,1358.33,1358.41,1362.16,1348.41,1.34
26/11/2004,1356.73,1357.54,1362.49,1354.80,1.04
29/11/2004,1337.43,1354.58,1354.58,1335.61,1.01
30/11/2004,1340.77,1336.00,1341.48,1332.29,927.70M
01/12/2004,1334.94,1340.92,1342.55,1332.97,955.30M
02/12/2004,1333.09,1333.57,1334.06,1324.55,1.28
03/12/2004,1337.20,1333.01,1343.71,1332.86,1.35
06/12/2004,1339.64,1337.81,1342.83,1327.38,1.07
07/12/2004,1323.75,1339.82,1340.88,1322.82,1.02
08/12/2004,1326.44,1331.28,1337.87,1322.05,859.30M
09/12/2004,1338.81,1326.74,1352.45,1318.47,1.53
10/12/2004,1317.72,1336.63,1340.37,1316.64,1.11
13/12/2004,1309.69,1312.61,1314.40,1299.80,854.90M
14/12/2004,1307.55,1309.07,1315.89,1303.15,804.60M
15/12/2004,1313.05,1307.34,1317.82,1291.86,1.14
16/12/2004,1305.02,1311.03,1317.62,1302.48,905.90M
17/12/2004,1290.49,1303.94,1303.94,1288.24,766.20M
20/12/2004,1275.46,1286.07,1286.07,1272.15,805.30M
21/12/2004,1275.17,1275.09,1285.70,1271.03,700.00M
22/12/2004,1307.57,1277.18,1307.73,1275.06,1.33
23/12/2004,1282.72,1308.58,1308.59,1280.72,847.60M
24/12/2004,1285.04,1281.32,1290.66,1280.38,718.10M
27/12/2004,1280.27,1285.41,1292.31,1276.73,723.10M
28/12/2004,1278.94,1280.93,1283.63,1271.91,775.80M
29/12/2004,1274.31,1278.69,1285.55,1270.89,871.40M
30/12/2004,1273.71,1273.15,1280.57,1264.15,881.30M
31/12/2004,1266.50,1275.39,1280.83,1264.49,830.40M
04/01/2005,1242.77,1260.78,1260.78,1238.18,816.20M
05/01/2005,1251.94,1241.68,1258.58,1235.75,867.90M
06/01/2005,1239.43,1252.49,1252.73,1234.24,792.20M
07/01/2005,1244.75,1239.32,1256.31,1235.51,894.10M
10/01/2005,1252.40,1243.58,1252.72,1236.09,723.50M
11/01/2005,1257.46,1252.71,1260.87,1247.84,772.60M
12/01/2005,1256.92,1257.17,1257.19,1246.42,677.00M
13/01/2005,1256.31,1255.72,1259.50,1251.02,874.70M
14/01/2005,1245.62,1255.87,1268.86,1243.87,989.80M
17/01/2005,1216.65,1235.57,1236.40,1214.07,1.00
18/01/2005,1225.45,1215.78,1226.04,1207.05,1.02
19/01/2005,1218.11,1225.08,1225.08,1214.63,937.70M
20/01/2005,1204.39,1213.37,1213.96,1199.17,1.03
21/01/2005,1234.48,1201.93,1237.91,1189.21,1.70
24/01/2005,1255.78,1258.02,1265.95,1239.80,1.80
25/01/2005,1254.23,1252.35,1254.87,1239.16,1.18
26/01/2005,1241.96,1252.37,1254.23,1240.13,964.10M
27/01/2005,1225.89,1239.58,1241.14,1223.88,941.30M
28/01/2005,1213.67,1223.73,1226.30,1208.86,817.10M
31/01/2005,1191.82,1210.76,1210.76,1190.17,907.80M
01/02/2005,1188.93,1189.50,1203.07,1187.26,934.00M
02/02/2005,1252.50,1189.50,1253.16,1189.50,1.91
03/02/2005,1242.31,1253.81,1269.15,1236.18,2.04
04/02/2005,1269.00,1238.61,1274.12,1235.64,1.70
16/02/2005,1278.88,1276.02,1291.46,1270.32,1.44
17/02/2005,1276.13,1280.03,1280.03,1263.71,1.12
18/02/2005,1258.97,1275.66,1278.62,1258.56,1.07
21/02/2005,1284.48,1259.53,1284.94,1259.51,1.25
22/02/2005,1309.28,1285.63,1312.53,1282.78,2.26
23/02/2005,1309.47,1309.62,1316.59,1299.15,2.42
24/02/2005,1309.95,1307.04,1310.97,1296.98,2.01
25/02/2005,1312.44,1311.37,1328.53,1311.20,2.41
28/02/2005,1306.00,1311.44,1315.14,1298.93,1.77
01/03/2005,1303.41,1305.25,1308.76,1295.64,1.40
02/03/2005,1287.45,1303.31,1316.72,1285.92,1.86
03/03/2005,1294.34,1285.20,1295.25,1276.88,1.28
04/03/2005,1287.71,1294.16,1299.60,1286.48,1.10
07/03/2005,1293.74,1288.41,1296.88,1287.74,1.08
08/03/2005,1318.27,1298.25,1318.89,1296.91,1.80
09/03/2005,1316.79,1321.21,1326.08,1310.23,2.06
10/03/2005,1286.23,1316.90,1316.90,1282.53,1.79
11/03/2005,1289.94,1284.51,1292.53,1278.15,1.50
14/03/2005,1293.50,1288.98,1304.11,1271.51,1.87
15/03/2005,1269.14,1293.13,1293.26,1266.64,1.56
16/03/2005,1255.59,1267.05,1268.19,1247.89,1.37
17/03/2005,1243.47,1255.98,1257.79,1242.51,1.29
18/03/2005,1227.40,1242.45,1248.03,1223.62,1.25
21/03/2005,1231.05,1226.14,1232.82,1220.82,996.40M
22/03/2005,1206.92,1230.68,1231.68,1202.43,1.47
23/03/2005,1201.65,1205.76,1218.01,1194.32,1.34
24/03/2005,1208.19,1200.26,1208.61,1187.58,1.15
25/03/2005,1205.63,1207.20,1211.16,1199.87,952.80M
28/03/2005,1200.11,1204.85,1204.85,1185.46,902.30M
29/03/2005,1195.02,1199.69,1209.23,1194.59,923.30M
30/03/2005,1172.57,1192.45,1192.45,1171.81,1.14
31/03/2005,1181.24,1168.83,1181.53,1162.03,1.04
01/04/2005,1223.57,1180.37,1237.80,1173.54,1.97
04/04/2005,1202.97,1212.12,1218.28,1196.94,1.38
05/04/2005,1191.74,1200.69,1209.34,1189.26,1.16
06/04/2005,1214.87,1191.20,1220.41,1183.91,1.67
07/04/2005,1225.49,1216.73,1248.06,1213.65,2.43
08/04/2005,1248.52,1225.05,1249.20,1218.76,1.78
11/04/2005,1240.97,1248.15,1252.81,1235.36,1.93
12/04/2005,1219.51,1239.13,1239.13,1218.51,1.31
13/04/2005,1248.20,1228.97,1254.32,1228.97,1.95
14/04/2005,1234.33,1252.21,1253.60,1233.24,1.56
15/04/2005,1216.96,1229.68,1229.68,1213.20,1.43
18/04/2005,1197.73,1212.39,1212.39,1190.98,1.17
19/04/2005,1199.90,1196.28,1202.49,1191.23,1.10
20/04/2005,1184.19,1198.96,1198.96,1178.64,1.12
21/04/2005,1172.56,1182.20,1190.54,1167.99,1.33
22/04/2005,1169.19,1171.03,1177.88,1163.40,1.36
25/04/2005,1157.97,1166.34,1166.34,1146.41,1.35
26/04/2005,1165.34,1155.64,1169.14,1151.64,1.40
27/04/2005,1148.76,1165.10,1166.20,1148.14,1.36
28/04/2005,1169.12,1145.75,1172.71,1135.73,1.74
29/04/2005,1159.15,1168.33,1170.20,1155.98,1.41
09/05/2005,1130.84,1160.62,1165.39,1130.41,1.09
10/05/2005,1135.56,1126.82,1135.80,1108.42,1.32
11/05/2005,1124.27,1134.60,1140.17,1121.87,1.10
12/05/2005,1103.99,1122.18,1122.92,1099.84,1.24
13/05/2005,1107.63,1101.61,1120.17,1093.28,1.35
16/05/2005,1095.47,1105.40,1105.40,1082.14,1.02
17/05/2005,1099.64,1091.26,1108.18,1083.94,1.16
18/05/2005,1102.96,1099.74,1108.84,1090.30,1.04
19/05/2005,1103.47,1101.75,1107.23,1083.12,1.07
20/05/2005,1099.27,1100.49,1108.61,1094.67,958.40M
23/05/2005,1070.84,1095.31,1095.31,1069.43,953.40M
24/05/2005,1073.85,1066.00,1078.10,1057.54,1.10
25/05/2005,1072.14,1072.52,1082.18,1064.88,980.80M
26/05/2005,1058.87,1071.21,1077.44,1055.82,949.90M
27/05/2005,1051.95,1056.32,1068.21,1050.06,1.01
30/05/2005,1060.16,1049.72,1063.95,1043.28,860.00M
31/05/2005,1060.74,1061.61,1070.50,1057.75,923.90M
01/06/2005,1039.19,1059.61,1063.52,1035.71,1.01
02/06/2005,1016.06,1036.73,1036.73,1008.75,1.15
03/06/2005,1013.64,1013.90,1019.92,1000.52,1.00
06/06/2005,1034.38,1010.38,1034.85,998.23,1.10
07/06/2005,1030.94,1036.62,1055.63,1029.54,1.57
08/06/2005,1115.58,1044.18,1118.69,1040.16,4.03
09/06/2005,1131.05,1118.81,1146.42,1103.68,4.07
10/06/2005,1108.29,1130.55,1130.55,1101.83,2.84
13/06/2005,1106.29,1105.96,1112.10,1085.87,1.92
14/06/2005,1093.46,1108.34,1119.68,1092.40,1.84
15/06/2005,1072.84,1090.46,1090.46,1070.07,1.53
16/06/2005,1086.01,1071.77,1086.35,1064.03,1.45
17/06/2005,1085.61,1090.11,1094.67,1079.08,1.68
20/06/2005,1115.62,1087.85,1115.86,1073.41,2.15
21/06/2005,1101.49,1115.66,1115.66,1098.90,1.55
22/06/2005,1102.03,1098.96,1103.25,1090.74,1.24
23/06/2005,1093.70,1100.56,1106.75,1092.48,1.15
24/06/2005,1101.88,1091.99,1102.23,1087.69,1.11
27/06/2005,1124.64,1108.46,1129.96,1108.46,2.18
28/06/2005,1108.59,1120.94,1120.94,1105.34,1.35
29/06/2005,1104.99,1111.67,1113.52,1103.91,1.35
30/06/2005,1080.94,1103.48,1103.48,1078.10,1.38
01/07/2005,1055.59,1077.31,1077.31,1053.63,1.36
04/07/2005,1047.28,1050.24,1050.24,1030.18,1.23
05/07/2005,1039.04,1043.88,1047.82,1032.52,1.05
06/07/2005,1033.55,1040.70,1044.78,1028.22,919.60M
07/07/2005,1038.60,1033.22,1044.05,1030.50,857.00M
08/07/2005,1017.98,1036.41,1036.41,1015.40,1.03
11/07/2005,1011.50,1026.79,1043.21,1009.04,1.13
12/07/2005,1046.16,1007.90,1048.92,1004.08,1.85
13/07/2005,1037.39,1044.58,1045.94,1033.81,1.28
14/07/2005,1040.42,1035.53,1049.88,1033.16,1.26
15/07/2005,1026.12,1039.61,1046.36,1021.99,1.28
18/07/2005,1012.10,1023.38,1023.38,1008.52,1.10
19/07/2005,1014.36,1011.00,1020.67,1004.66,988.20M
20/07/2005,1021.05,1013.98,1025.10,1008.68,1.06
21/07/2005,1020.63,1020.69,1022.04,1009.99,1.11
22/07/2005,1046.32,1026.13,1054.63,1024.00,2.55
25/07/2005,1045.40,1045.27,1048.97,1040.59,1.41
26/07/2005,1072.81,1046.54,1078.06,1046.54,2.56
27/07/2005,1089.91,1072.56,1090.18,1068.50,2.38
28/07/2005,1086.55,1090.11,1097.63,1083.36,2.47
29/07/2005,1083.03,1084.97,1088.48,1077.12,1.77
01/08/2005,1088.95,1082.80,1094.15,1081.12,1.47
02/08/2005,1104.04,1089.53,1104.04,1084.80,1.90
03/08/2005,1107.70,1106.32,1120.68,1103.90,3.14
04/08/2005,1102.59,1104.91,1108.16,1099.13,1.94
05/08/2005,1128.74,1102.62,1129.07,1102.60,2.71
08/08/2005,1138.88,1131.80,1146.73,1131.80,3.02
09/08/2005,1152.53,1139.12,1152.94,1130.59,2.72
10/08/2005,1165.03,1153.21,1165.13,1144.95,3.14
11/08/2005,1183.58,1165.44,1184.26,1164.10,3.70
12/08/2005,1167.91,1185.27,1192.05,1161.79,4.05
15/08/2005,1187.01,1167.03,1187.80,1163.85,3.03
16/08/2005,1177.28,1188.02,1192.92,1170.11,3.32
17/08/2005,1192.83,1175.18,1193.57,1160.08,3.23
18/08/2005,1148.04,1194.44,1201.76,1146.56,4.92
19/08/2005,1150.18,1144.46,1157.37,1132.87,3.15
22/08/2005,1158.60,1148.97,1162.04,1142.68,2.40
23/08/2005,1149.96,1158.83,1159.63,1139.24,2.18
24/08/2005,1167.14,1151.45,1171.43,1151.45,2.27
25/08/2005,1172.47,1168.00,1172.69,1157.18,2.42
26/08/2005,1171.86,1173.01,1174.54,1163.99,2.43
29/08/2005,1154.43,1172.00,1172.01,1147.93,2.43
30/08/2005,1146.38,1151.62,1153.77,1145.27,1.86
31/08/2005,1162.80,1145.81,1163.52,1140.10,2.17
01/09/2005,1184.93,1163.70,1185.76,1160.05,3.38
02/09/2005,1188.85,1187.06,1188.91,1179.11,2.89
05/09/2005,1196.22,1189.07,1196.87,1184.01,2.67
06/09/2005,1173.32,1197.23,1201.82,1172.06,3.37
07/09/2005,1194.31,1170.77,1194.59,1168.58,2.86
08/09/2005,1194.41,1196.27,1201.46,1184.79,3.05
09/09/2005,1189.62,1194.49,1204.46,1184.42,2.22
12/09/2005,1188.21,1189.75,1191.93,1181.43,1.71
13/09/2005,1207.16,1188.25,1207.40,1186.22,2.59
14/09/2005,1217.26,1209.27,1217.41,1204.55,3.22
15/09/2005,1217.28,1217.52,1218.94,1210.72,2.72
16/09/2005,1212.95,1217.42,1217.76,1208.56,2.24
19/09/2005,1220.63,1213.49,1220.97,1210.19,2.47
20/09/2005,1212.62,1222.26,1223.57,1204.87,3.23
21/09/2005,1187.99,1210.85,1210.85,1186.98,3.18
22/09/2005,1159.96,1185.69,1185.69,1147.19,2.86
23/09/2005,1151.98,1157.30,1164.60,1149.74,1.88
26/09/2005,1155.04,1150.93,1155.60,1147.27,1.45
27/09/2005,1133.24,1155.05,1157.80,1132.53,1.81
28/09/2005,1131.77,1131.32,1142.49,1129.05,1.48
29/09/2005,1155.48,1134.44,1155.78,1134.44,1.85
30/09/2005,1155.61,1156.77,1158.70,1150.63,1.45
10/10/2005,1138.95,1153.67,1153.67,1137.29,1.17
11/10/2005,1157.19,1137.95,1157.30,1133.89,1.34
12/10/2005,1161.85,1157.48,1165.67,1152.25,1.85
13/10/2005,1152.61,1162.02,1165.36,1152.09,1.69
14/10/2005,1139.55,1152.37,1154.32,1135.51,1.51
17/10/2005,1131.38,1138.38,1138.38,1121.97,1.51
18/10/2005,1141.20,1131.26,1142.04,1129.67,1.89
19/10/2005,1134.61,1141.05,1150.59,1132.48,1.89
20/10/2005,1135.95,1133.45,1136.31,1119.38,1.74
21/10/2005,1141.32,1135.61,1145.99,1132.36,1.80
24/10/2005,1141.17,1141.33,1143.46,1133.92,1.73
25/10/2005,1121.92,1140.17,1140.17,1121.29,1.69
26/10/2005,1097.16,1119.43,1119.43,1094.57,1.92
27/10/2005,1097.78,1093.93,1101.27,1087.48,1.72
28/10/2005,1080.87,1097.59,1102.02,1067.41,1.80
31/10/2005,1092.82,1079.04,1096.15,1078.29,1.48
01/11/2005,1089.95,1091.68,1094.15,1074.30,1.40
02/11/2005,1104.79,1090.00,1108.88,1090.00,1.88
03/11/2005,1095.27,1104.59,1111.44,1090.82,1.69
04/11/2005,1100.05,1094.26,1100.43,1087.85,1.28
07/11/2005,1100.65,1099.53,1100.95,1089.83,1.21
08/11/2005,1110.15,1099.94,1111.12,1092.54,1.53
09/11/2005,1108.15,1110.55,1117.06,1107.64,1.67
10/11/2005,1088.30,1106.94,1106.94,1086.10,1.62
11/11/2005,1090.19,1085.69,1094.31,1078.58,1.26
14/11/2005,1088.65,1089.56,1089.71,1083.02,920.30M
15/11/2005,1087.51,1088.51,1099.03,1082.51,1.22
16/11/2005,1095.89,1086.83,1096.30,1075.43,1.26
17/11/2005,1095.31,1094.88,1098.67,1090.36,1.20
18/11/2005,1117.00,1095.52,1122.61,1093.53,2.25
21/11/2005,1119.94,1117.78,1122.88,1114.24,1.55
22/11/2005,1098.65,1119.69,1119.69,1098.49,1.46
23/11/2005,1105.75,1096.56,1106.48,1093.95,1.26
24/11/2005,1113.37,1105.34,1117.94,1103.76,1.71
25/11/2005,1114.92,1113.28,1115.08,1107.21,1.55
28/11/2005,1110.82,1113.83,1119.35,1106.94,1.29
29/11/2005,1096.99,1109.57,1110.31,1095.34,1.19
30/11/2005,1099.26,1095.30,1099.58,1090.72,1.09
01/12/2005,1098.75,1098.78,1104.56,1094.44,893.20M
02/12/2005,1094.29,1099.76,1102.76,1089.56,1.06
05/12/2005,1079.20,1093.10,1093.10,1077.40,1.12
06/12/2005,1087.79,1077.58,1089.59,1074.01,1.11
07/12/2005,1099.62,1087.74,1100.05,1086.73,1.04
08/12/2005,1098.32,1100.68,1106.34,1092.99,1.04
09/12/2005,1113.48,1097.52,1114.58,1094.74,1.35
12/12/2005,1116.37,1115.75,1118.53,1109.08,1.19
13/12/2005,1117.85,1115.77,1119.42,1106.75,1.14
14/12/2005,1125.39,1117.47,1127.63,1110.21,1.50
15/12/2005,1123.56,1125.67,1134.85,1121.56,1.68
16/12/2005,1127.51,1122.73,1127.94,1118.94,1.26
19/12/2005,1131.75,1127.84,1134.50,1123.50,1.22
20/12/2005,1136.34,1131.80,1136.39,1126.99,1.17
21/12/2005,1130.76,1135.98,1142.39,1128.94,1.23
22/12/2005,1135.24,1129.56,1136.00,1125.95,1.11
23/12/2005,1144.87,1135.70,1144.94,1135.07,1.45
26/12/2005,1156.82,1145.77,1159.78,1145.34,1.87
27/12/2005,1154.29,1157.49,1158.16,1149.85,1.57
28/12/2005,1157.03,1155.12,1157.20,1149.27,1.47
29/12/2005,1169.86,1157.51,1169.87,1157.51,2.18
30/12/2005,1161.06,1171.58,1173.06,1158.97,2.00
04/01/2006,1180.96,1163.88,1181.00,1161.91,2.33
05/01/2006,1197.27,1183.31,1197.84,1180.45,2.95
06/01/2006,1209.42,1198.81,1215.54,1191.61,3.43
09/01/2006,1215.67,1210.32,1217.31,1205.25,2.87
10/01/2006,1220.62,1215.85,1220.76,1203.65,2.68
11/01/2006,1211.05,1219.81,1223.56,1204.04,3.06
12/01/2006,1226.70,1208.77,1227.30,1205.28,2.70
13/01/2006,1221.46,1228.16,1231.22,1214.88,2.77
16/01/2006,1202.87,1221.11,1221.39,1202.59,2.53
17/01/2006,1208.44,1200.26,1209.02,1198.84,1.97
18/01/2006,1233.35,1207.53,1234.53,1206.36,2.67
19/01/2006,1251.58,1235.08,1251.96,1230.85,3.36
20/01/2006,1255.31,1251.41,1258.70,1247.20,3.32
23/01/2006,1255.77,1254.78,1257.35,1244.27,2.90
24/01/2006,1252.06,1256.01,1262.09,1247.01,2.97
25/01/2006,1258.05,1251.27,1260.17,1245.92,2.66
05/02/2006,1258.05,1251.27,1260.17,1245.92,2.66
06/02/2006,1287.63,1263.00,1287.66,1263.00,2.92
07/02/2006,1282.10,1289.45,1297.40,1270.40,3.84
08/02/2006,1290.06,1282.12,1291.74,1276.02,3.29
09/02/2006,1269.45,1288.97,1288.97,1266.81,2.91
10/02/2006,1282.66,1269.54,1284.10,1266.22,2.63
13/02/2006,1279.64,1283.78,1284.95,1267.56,2.61
14/02/2006,1286.33,1279.63,1286.42,1275.85,2.25
